Product ID;Product Position;Promotion;Sales Volume;Product Position
211551;Front of Store;No;823;Front of Store
211552;End-cap;No;974;End-cap
211553;Aisle;Yes;1708;Aisle
211554;Aisle;No;761;Aisle
211555;End-cap;Yes;1482;End-cap
211556;End-cap;Yes;1112;End-cap
211557;Front of Store;No;954;Front of Store
211558;End-cap;Yes;1611;End-cap
211559;End-cap;Yes;1224;End-cap
211560;Aisle;Yes;1434;Aisle
211561;Aisle;No;865;Aisle
211562;Front of Store;Yes;1235;Front of Store
211563;End-cap;Yes;1452;End-cap
211564;Front of Store;No;688;Front of Store
211565;Aisle;No;978;Aisle
211566;Front of Store;No;858;Front of Store
211567;Aisle;Yes;1314;Aisle
211568;Aisle;No;800;Aisle
211569;Front of Store;Yes;1477;Front of Store
211570;End-cap;Yes;1485;End-cap
211571;Aisle;No;1065;Aisle
211572;End-cap;Yes;1555;End-cap
211573;Front of Store;No;773;Front of Store
211574;Aisle;Yes;1289;Aisle
211575;Aisle;Yes;1141;Aisle
211576;Front of Store;Yes;1472;Front of Store
211577;Front of Store;No;858;Front of Store
211578;End-cap;Yes;1271;End-cap
211579;Aisle;Yes;1251;Aisle
211580;Front of Store;No;1022;Front of Store
211581;End-cap;Yes;1334;End-cap
211582;Aisle;No;852;Aisle
211583;Aisle;Yes;1474;Aisle
211584;Aisle;No;807;Aisle
211585;Front of Store;Yes;1518;Front of Store
211586;Aisle;Yes;1385;Aisle
211587;End-cap;No;926;End-cap
211588;Front of Store;No;853;Front of Store
211589;End-cap;Yes;1646;End-cap
211590;Aisle;No;794;Aisle
211591;End-cap;No;919;End-cap
211592;Front of Store;No;813;Front of Store
211593;Front of Store;No;1022;Front of Store
211594;Front of Store;No;901;Front of Store
211595;End-cap;No;1183;End-cap
211596;End-cap;No;794;End-cap
211597;Front of Store;No;820;Front of Store
211598;End-cap;No;937;End-cap
211599;End-cap;No;821;End-cap
211600;Front of Store;No;725;Front of Store
211601;Front of Store;No;763;Front of Store
211602;End-cap;No;907;End-cap
211603;Front of Store;Yes;1348;Front of Store
211604;Aisle;Yes;1481;Aisle
211605;End-cap;No;855;End-cap
211606;End-cap;No;874;End-cap
211607;Front of Store;Yes;1287;Front of Store
211608;Aisle;No;846;Aisle
211609;Aisle;No;976;Aisle
211610;End-cap;Yes;1416;End-cap
211611;Front of Store;No;783;Front of Store
211612;End-cap;Yes;1218;End-cap
211613;Aisle;No;1036;Aisle
211614;End-cap;No;718;End-cap
211615;Front of Store;No;791;Front of Store
211616;Front of Store;No;923;Front of Store
211617;Aisle;No;786;Aisle
211618;Aisle;Yes;1783;Aisle
211619;Front of Store;Yes;1118;Front of Store
211620;End-cap;Yes;1566;End-cap
211621;Aisle;Yes;1211;Aisle
211622;End-cap;No;947;End-cap
211623;Front of Store;No;796;Front of Store
211624;Aisle;Yes;1397;Aisle
211625;End-cap;Yes;1219;End-cap
211626;End-cap;No;708;End-cap
211627;Front of Store;Yes;1496;Front of Store
211628;Aisle;Yes;1361;Aisle
211629;Aisle;No;894;Aisle
211630;End-cap;No;815;End-cap
211631;Front of Store;Yes;1486;Front of Store
211632;Front of Store;No;811;Front of Store
211633;Front of Store;Yes;1295;Front of Store
211634;Aisle;No;888;Aisle
211635;Aisle;Yes;1375;Aisle
211636;Aisle;No;683;Aisle
211637;Front of Store;Yes;1305;Front of Store
211638;Aisle;Yes;1156;Aisle
211639;End-cap;No;726;End-cap
211640;Front of Store;No;900;Front of Store
211641;End-cap;Yes;1249;End-cap
211642;End-cap;Yes;1262;End-cap
211643;Front of Store;Yes;1739;Front of Store
211644;Aisle;No;662;Aisle
211645;Aisle;Yes;1604;Aisle
211646;Aisle;No;929;Aisle
211647;Front of Store;No;1021;Front of Store
211648;Front of Store;No;933;Front of Store
211649;Aisle;Yes;1287;Aisle
211650;End-cap;Yes;1532;End-cap
211651;Aisle;Yes;1302;Aisle
211652;Front of Store;No;929;Front of Store
211653;Aisle;Yes;1454;Aisle
211654;End-cap;Yes;1205;End-cap
211655;Front of Store;Yes;1751;Front of Store
211656;End-cap;Yes;1148;End-cap
211657;Aisle;Yes;1359;Aisle
211658;Front of Store;Yes;1513;Front of Store
211659;Front of Store;Yes;1453;Front of Store
211660;Front of Store;Yes;1404;Front of Store
211661;End-cap;Yes;1195;End-cap
211662;Front of Store;No;895;Front of Store
211663;Front of Store;No;902;Front of Store
211664;Front of Store;No;845;Front of Store
211665;Front of Store;Yes;1615;Front of Store
211666;Aisle;No;838;Aisle
211667;Aisle;Yes;1267;Aisle
211668;End-cap;No;789;End-cap
211669;Front of Store;No;837;Front of Store
211670;Aisle;Yes;1406;Aisle
211671;Aisle;Yes;1351;Aisle
211672;End-cap;No;893;End-cap
211673;Front of Store;Yes;1094;Front of Store
211674;End-cap;No;811;End-cap
211675;Aisle;Yes;1467;Aisle
211676;End-cap;No;674;End-cap
211677;Front of Store;No;841;Front of Store
211678;Aisle;Yes;1525;Aisle
211679;Front of Store;No;783;Front of Store
211680;Aisle;Yes;1288;Aisle
211681;End-cap;Yes;1350;End-cap
211682;Aisle;Yes;1323;Aisle
211683;Front of Store;No;715;Front of Store
211684;Aisle;Yes;1662;Aisle
211685;Front of Store;No;881;Front of Store
211686;Aisle;No;737;Aisle
211687;End-cap;Yes;1416;End-cap
211688;End-cap;No;872;End-cap
211689;Front of Store;No;887;Front of Store
211690;Aisle;No;829;Aisle
211691;Front of Store;No;905;Front of Store
211692;Aisle;No;1171;Aisle
211693;Aisle;Yes;1461;Aisle
211694;Aisle;No;838;Aisle
211695;End-cap;Yes;1299;End-cap
211696;Front of Store;Yes;1257;Front of Store
211697;Aisle;No;787;Aisle
211698;End-cap;Yes;1224;End-cap
211699;Front of Store;Yes;1353;Front of Store
211700;End-cap;No;782;End-cap
211701;Aisle;No;865;Aisle
211702;Front of Store;Yes;1211;Front of Store
211703;Front of Store;No;880;Front of Store
211704;End-cap;Yes;1299;End-cap
211705;Front of Store;Yes;1371;Front of Store
211706;End-cap;Yes;1461;End-cap
211707;Aisle;Yes;1498;Aisle
211708;Aisle;No;860;Aisle
211709;Front of Store;No;947;Front of Store
211710;End-cap;No;789;End-cap
211711;End-cap;Yes;1431;End-cap
211712;End-cap;No;706;End-cap
211713;End-cap;Yes;1445;End-cap
211714;Aisle;Yes;1207;Aisle
211715;Aisle;No;825;Aisle
211716;Aisle;No;930;Aisle
211717;Front of Store;No;677;Front of Store
211718;Aisle;Yes;1387;Aisle
211719;End-cap;No;800;End-cap
211720;Aisle;Yes;1276;Aisle
211721;Aisle;No;849;Aisle
211722;End-cap;No;807;End-cap
211723;Aisle;No;684;Aisle
211724;End-cap;No;798;End-cap
211725;Aisle;No;1120;Aisle
211726;Front of Store;No;801;Front of Store
211727;End-cap;No;779;End-cap
211728;End-cap;Yes;1455;End-cap
211729;End-cap;Yes;1439;End-cap
211730;End-cap;Yes;1328;End-cap
211731;Front of Store;Yes;1186;Front of Store
211732;Front of Store;Yes;1306;Front of Store
211733;Front of Store;No;853;Front of Store
211734;Aisle;Yes;1242;Aisle
211735;End-cap;Yes;1123;End-cap
211736;End-cap;No;847;End-cap
211737;End-cap;Yes;1384;End-cap
211738;Aisle;Yes;1263;Aisle
211739;Front of Store;No;814;Front of Store
211740;End-cap;No;997;End-cap
211741;Aisle;No;907;Aisle
211742;End-cap;No;840;End-cap
211743;Aisle;Yes;1383;Aisle
211744;Aisle;No;1034;Aisle
211745;Aisle;No;817;Aisle
211746;Aisle;Yes;1392;Aisle
211747;Front of Store;Yes;1262;Front of Store
211748;End-cap;Yes;1316;End-cap
211749;Front of Store;No;902;Front of Store
211750;End-cap;Yes;1444;End-cap
211751;Aisle;No;821;Aisle
211752;Front of Store;No;866;Front of Store
211753;End-cap;No;1022;End-cap
211754;End-cap;Yes;1647;End-cap
211755;Aisle;No;1036;Aisle
211756;Aisle;No;739;Aisle
211757;Aisle;No;860;Aisle
211758;Aisle;No;893;Aisle
211759;Aisle;Yes;1352;Aisle
211760;End-cap;No;859;End-cap
211761;Front of Store;No;890;Front of Store
211762;Aisle;No;925;Aisle
211763;Aisle;Yes;1323;Aisle
211764;Aisle;No;928;Aisle
211765;Front of Store;Yes;1276;Front of Store
211766;Aisle;No;1035;Aisle
211767;End-cap;No;1171;End-cap
211768;Aisle;No;622;Aisle
211769;Front of Store;Yes;1898;Front of Store
211770;End-cap;Yes;1359;End-cap
211771;End-cap;Yes;1302;End-cap
211772;Aisle;No;633;Aisle
211773;End-cap;No;730;End-cap
211774;Front of Store;No;897;Front of Store
211775;Aisle;No;849;Aisle
211776;Aisle;Yes;1615;Aisle
211777;Aisle;No;917;Aisle
211778;End-cap;No;786;End-cap
211779;Front of Store;No;752;Front of Store
211780;End-cap;No;935;End-cap
211781;End-cap;Yes;1478;End-cap
211782;End-cap;No;821;End-cap
211783;Aisle;No;704;Aisle
211784;End-cap;No;930;End-cap
211785;End-cap;Yes;1602;End-cap
211786;Front of Store;Yes;1446;Front of Store
211787;Front of Store;No;896;Front of Store
211788;End-cap;Yes;1318;End-cap
211789;Front of Store;No;875;Front of Store
211790;Aisle;No;819;Aisle
211791;Aisle;No;944;Aisle
211792;End-cap;Yes;1489;End-cap
211793;End-cap;Yes;1498;End-cap
211794;Front of Store;No;955;Front of Store
211795;Aisle;No;822;Aisle
211796;End-cap;No;848;End-cap
211797;End-cap;No;933;End-cap
211798;Front of Store;No;909;Front of Store
211799;End-cap;Yes;1370;End-cap
211800;Aisle;Yes;1266;Aisle
211801;End-cap;Yes;1371;End-cap
211802;Aisle;Yes;1378;Aisle
211803;Aisle;No;810;Aisle
211804;End-cap;No;928;End-cap
211805;Front of Store;No;871;Front of Store
211806;Aisle;No;865;Aisle
211807;Front of Store;No;880;Front of Store
211808;Front of Store;No;855;Front of Store
211809;End-cap;No;772;End-cap
211810;End-cap;No;695;End-cap
211811;Aisle;Yes;1410;Aisle
211812;Front of Store;Yes;1479;Front of Store
211813;Aisle;Yes;1324;Aisle
211814;Aisle;No;938;Aisle
211815;Aisle;No;675;Aisle
211816;Aisle;No;839;Aisle
211817;Aisle;Yes;1414;Aisle
211818;End-cap;Yes;1257;End-cap
211819;Aisle;Yes;1345;Aisle
211820;End-cap;No;745;End-cap
211821;End-cap;No;837;End-cap
211822;Aisle;Yes;1296;Aisle
211823;End-cap;No;690;End-cap
211824;Aisle;No;920;Aisle
211825;Front of Store;No;973;Front of Store
211826;Front of Store;Yes;1345;Front of Store
211827;End-cap;Yes;1504;End-cap
211828;Front of Store;No;901;Front of Store
211829;Front of Store;Yes;1253;Front of Store
211830;End-cap;No;790;End-cap
211831;End-cap;Yes;1576;End-cap
211832;Aisle;Yes;1354;Aisle
211833;End-cap;Yes;1417;End-cap
211834;Front of Store;No;1058;Front of Store
211835;Front of Store;Yes;1491;Front of Store
211836;End-cap;Yes;1234;End-cap
211837;End-cap;Yes;1469;End-cap
211838;Aisle;No;723;Aisle
211839;Aisle;Yes;1368;Aisle
211840;Aisle;No;888;Aisle
211841;End-cap;No;969;End-cap
211842;Aisle;No;809;Aisle
211843;Aisle;No;823;Aisle
211844;Front of Store;Yes;1509;Front of Store
211845;End-cap;No;904;End-cap
211846;Aisle;No;942;Aisle
211847;End-cap;Yes;1464;End-cap
211848;End-cap;Yes;1415;End-cap
211849;Front of Store;No;1099;Front of Store
211850;End-cap;No;905;End-cap
211851;Aisle;Yes;1172;Aisle
211852;Aisle;No;762;Aisle
211853;Front of Store;No;860;Front of Store
211854;Aisle;No;802;Aisle
211855;Front of Store;Yes;1384;Front of Store
211856;End-cap;No;590;End-cap
211857;Front of Store;Yes;1498;Front of Store
211858;Front of Store;No;780;Front of Store
211859;Aisle;Yes;1559;Aisle
211860;Aisle;Yes;1329;Aisle
211861;Front of Store;No;811;Front of Store
211862;End-cap;No;842;End-cap
211863;Front of Store;Yes;1471;Front of Store
211864;Aisle;Yes;1298;Aisle
211865;Front of Store;No;884;Front of Store
211866;Aisle;No;752;Aisle
211867;Aisle;No;879;Aisle
211868;Aisle;No;1019;Aisle
211869;End-cap;No;1011;End-cap
211870;Aisle;Yes;1267;Aisle
211871;Front of Store;Yes;1539;Front of Store
211872;End-cap;Yes;1513;End-cap
211873;Front of Store;Yes;1633;Front of Store
211874;Front of Store;Yes;1390;Front of Store
211875;Aisle;Yes;1358;Aisle
211876;Front of Store;No;880;Front of Store
211877;Front of Store;Yes;1509;Front of Store
211878;End-cap;Yes;1529;End-cap
211879;Aisle;No;880;Aisle
211880;Front of Store;No;842;Front of Store
211881;Front of Store;Yes;1287;Front of Store
211882;End-cap;Yes;1432;End-cap
211883;Aisle;No;827;Aisle
211884;Aisle;No;812;Aisle
211885;End-cap;No;694;End-cap
211886;Aisle;Yes;1110;Aisle
211887;End-cap;Yes;1671;End-cap
211888;Aisle;No;746;Aisle
211889;End-cap;Yes;1536;End-cap
211890;Aisle;No;959;Aisle
211891;Front of Store;No;902;Front of Store
211892;End-cap;Yes;1495;End-cap
211893;End-cap;No;1000;End-cap
211894;Aisle;Yes;1024;Aisle
211895;Aisle;No;653;Aisle
211896;End-cap;No;971;End-cap
211897;End-cap;Yes;1416;End-cap
211898;Aisle;No;1047;Aisle
211899;Aisle;Yes;1217;Aisle
211900;End-cap;No;1014;End-cap
211901;Aisle;No;900;Aisle
211902;Front of Store;No;890;Front of Store
211903;Aisle;Yes;1516;Aisle
211904;End-cap;Yes;1501;End-cap
211905;Aisle;Yes;1150;Aisle
211906;Aisle;No;886;Aisle
211907;End-cap;Yes;1559;End-cap
211908;Aisle;No;940;Aisle
211909;Front of Store;Yes;1189;Front of Store
211910;End-cap;No;801;End-cap
211911;End-cap;No;1072;End-cap
211912;Front of Store;No;987;Front of Store
211913;End-cap;No;774;End-cap
211914;Aisle;No;983;Aisle
211915;Aisle;No;873;Aisle
211916;End-cap;No;818;End-cap
211917;End-cap;Yes;1412;End-cap
211918;Aisle;No;855;Aisle
211919;End-cap;Yes;1494;End-cap
211920;Front of Store;Yes;1443;Front of Store
211921;Aisle;Yes;1606;Aisle
211922;End-cap;Yes;1431;End-cap
211923;Aisle;No;792;Aisle
211924;End-cap;No;785;End-cap
211925;Front of Store;No;1080;Front of Store
211926;Front of Store;Yes;1493;Front of Store
211927;Front of Store;Yes;1322;Front of Store
211928;Front of Store;No;1004;Front of Store
211929;Aisle;No;889;Aisle
211930;End-cap;Yes;1401;End-cap
211931;Front of Store;No;769;Front of Store
211932;End-cap;Yes;1560;End-cap
211933;Aisle;No;960;Aisle
211934;Front of Store;No;805;Front of Store
211935;End-cap;No;867;End-cap
211936;Aisle;Yes;1363;Aisle
211937;End-cap;Yes;1500;End-cap
211938;End-cap;No;833;End-cap
211939;End-cap;Yes;1459;End-cap
211940;Front of Store;No;962;Front of Store
211941;End-cap;No;861;End-cap
211942;End-cap;No;918;End-cap
211943;Aisle;No;922;Aisle
211944;Front of Store;No;730;Front of Store
211945;Aisle;No;803;Aisle
211946;Aisle;No;637;Aisle
211947;End-cap;No;722;End-cap
211948;Aisle;No;1068;Aisle
211949;Aisle;No;945;Aisle
211950;End-cap;Yes;1147;End-cap
211951;End-cap;Yes;1285;End-cap
211952;Aisle;No;968;Aisle
211953;Aisle;No;835;Aisle
211954;Aisle;No;846;Aisle
211955;End-cap;No;800;End-cap
211956;Aisle;No;1010;Aisle
211957;Aisle;No;801;Aisle
211958;End-cap;No;1114;End-cap
211959;End-cap;No;826;End-cap
211960;Aisle;Yes;1250;Aisle
211961;Aisle;Yes;1449;Aisle
211962;Front of Store;Yes;1435;Front of Store
211963;Front of Store;No;912;Front of Store
211964;End-cap;No;959;End-cap
211965;Aisle;Yes;1619;Aisle
211966;End-cap;Yes;1564;End-cap
211967;Aisle;Yes;1396;Aisle
211968;End-cap;Yes;1608;End-cap
211969;Aisle;Yes;1236;Aisle
211970;Front of Store;No;830;Front of Store
211971;End-cap;No;1027;End-cap
211972;Aisle;Yes;1611;Aisle
211973;Aisle;Yes;1415;Aisle
211974;Aisle;No;966;Aisle
211975;End-cap;No;1005;End-cap
211976;End-cap;No;885;End-cap
211977;Front of Store;No;841;Front of Store
211978;Front of Store;No;777;Front of Store
211979;Aisle;No;964;Aisle
211980;Aisle;No;793;Aisle
211981;End-cap;No;990;End-cap
211982;Front of Store;No;789;Front of Store
211983;Front of Store;No;839;Front of Store
211984;Aisle;No;784;Aisle
211985;End-cap;No;1065;End-cap
211986;Aisle;Yes;1389;Aisle
211987;Aisle;No;737;Aisle
211988;Aisle;No;842;Aisle
211989;Aisle;Yes;1470;Aisle
211990;Front of Store;No;792;Front of Store
211991;Front of Store;Yes;1514;Front of Store
211992;Aisle;No;821;Aisle
211993;Aisle;Yes;1208;Aisle
211994;Front of Store;No;976;Front of Store
211995;Aisle;No;921;Aisle
211996;Front of Store;Yes;1376;Front of Store
211997;End-cap;No;943;End-cap
211998;Aisle;Yes;1180;Aisle
211999;Aisle;No;947;Aisle
212000;Aisle;No;918;Aisle
212001;Aisle;Yes;1613;Aisle
212002;Front of Store;Yes;1513;Front of Store
212003;End-cap;No;786;End-cap
212004;Aisle;Yes;1568;Aisle
212005;End-cap;Yes;1428;End-cap
212006;End-cap;No;737;End-cap
212007;Front of Store;No;823;Front of Store
212008;Front of Store;No;752;Front of Store
212009;Aisle;Yes;1274;Aisle
212010;Front of Store;Yes;1306;Front of Store
212011;Front of Store;No;808;Front of Store
212012;End-cap;Yes;1394;End-cap
212013;End-cap;Yes;1239;End-cap
212014;End-cap;Yes;1687;End-cap
212015;Front of Store;No;969;Front of Store
212016;Aisle;No;919;Aisle
212017;Front of Store;No;987;Front of Store
212018;Aisle;Yes;1415;Aisle
212019;Front of Store;Yes;1419;Front of Store
212020;Aisle;No;1056;Aisle
212021;Aisle;No;796;Aisle
212022;Aisle;No;851;Aisle
212023;End-cap;No;1042;End-cap
212024;Front of Store;No;1038;Front of Store
212025;Aisle;No;838;Aisle
212026;End-cap;Yes;1224;End-cap
212027;Front of Store;Yes;1499;Front of Store
212028;Front of Store;No;819;Front of Store
212029;Aisle;No;789;Aisle
212030;Front of Store;Yes;1370;Front of Store
212031;Aisle;Yes;1468;Aisle
212032;Front of Store;Yes;1479;Front of Store
212033;Front of Store;No;790;Front of Store
212034;Front of Store;No;787;Front of Store
212035;Front of Store;No;854;Front of Store
212036;Aisle;No;967;Aisle
212037;End-cap;Yes;1343;End-cap
212038;End-cap;Yes;1190;End-cap
212039;Front of Store;No;1021;Front of Store
212040;Aisle;Yes;1625;Aisle
212041;End-cap;No;931;End-cap
212042;Aisle;Yes;1656;Aisle
212043;Aisle;No;985;Aisle
212044;Front of Store;Yes;1468;Front of Store
212045;End-cap;Yes;1293;End-cap
212046;Front of Store;No;745;Front of Store
212047;Aisle;No;939;Aisle
212048;End-cap;Yes;1050;End-cap
212049;End-cap;No;906;End-cap
212050;End-cap;No;793;End-cap
212051;End-cap;No;771;End-cap
212052;End-cap;Yes;1609;End-cap
212053;Front of Store;No;733;Front of Store
212054;Front of Store;No;897;Front of Store
212055;Aisle;No;850;Aisle
212056;Aisle;Yes;1446;Aisle
212057;Front of Store;Yes;1438;Front of Store
212058;End-cap;No;1082;End-cap
212059;End-cap;No;926;End-cap
212060;Aisle;No;832;Aisle
212061;Front of Store;No;1024;Front of Store
212062;End-cap;No;797;End-cap
212063;Aisle;Yes;1255;Aisle
212064;Aisle;Yes;1345;Aisle
212065;Front of Store;No;782;Front of Store
212066;Aisle;No;1022;Aisle
212067;Aisle;Yes;1529;Aisle
212068;Front of Store;Yes;1330;Front of Store
212069;Aisle;Yes;1223;Aisle
212070;Front of Store;No;773;Front of Store
212071;Aisle;Yes;1433;Aisle
212072;End-cap;No;996;End-cap
212073;End-cap;Yes;1354;End-cap
212074;End-cap;Yes;1390;End-cap
212075;Aisle;Yes;1406;Aisle
212076;Front of Store;No;868;Front of Store
212077;Aisle;Yes;1288;Aisle
212078;End-cap;Yes;1341;End-cap
212079;End-cap;Yes;1669;End-cap
212080;Aisle;Yes;1534;Aisle
212081;End-cap;Yes;1392;End-cap
212082;Aisle;No;979;Aisle
212083;Aisle;No;829;Aisle
212084;Front of Store;Yes;1290;Front of Store
212085;Aisle;No;891;Aisle
212086;Front of Store;Yes;1293;Front of Store
212087;End-cap;Yes;1427;End-cap
212088;Front of Store;No;869;Front of Store
212089;End-cap;Yes;1559;End-cap
212090;Front of Store;No;886;Front of Store
212091;Front of Store;No;1011;Front of Store
212092;End-cap;Yes;1719;End-cap
212093;Aisle;No;929;Aisle
212094;End-cap;No;988;End-cap
212095;Front of Store;No;767;Front of Store
212096;Aisle;Yes;1502;Aisle
212097;Front of Store;No;855;Front of Store
212098;Front of Store;No;929;Front of Store
212099;Front of Store;Yes;1154;Front of Store
212100;Front of Store;No;788;Front of Store
212101;Front of Store;No;778;Front of Store
212102;End-cap;No;775;End-cap
212103;Aisle;Yes;1278;Aisle
212104;End-cap;No;861;End-cap
212105;End-cap;No;867;End-cap
212106;End-cap;Yes;1440;End-cap
212107;Front of Store;No;944;Front of Store
212108;End-cap;Yes;1352;End-cap
212109;End-cap;Yes;1339;End-cap
212110;Front of Store;Yes;1496;Front of Store
212111;End-cap;Yes;1485;End-cap
212112;Aisle;No;823;Aisle
212113;End-cap;Yes;1382;End-cap
212114;Aisle;Yes;1447;Aisle
212115;Aisle;No;727;Aisle
212116;End-cap;No;877;End-cap
212117;End-cap;No;849;End-cap
212118;End-cap;Yes;1426;End-cap
212119;Aisle;Yes;1503;Aisle
212120;End-cap;Yes;1456;End-cap
212121;End-cap;Yes;1530;End-cap
212122;Front of Store;Yes;1318;Front of Store
212123;End-cap;No;914;End-cap
212124;End-cap;No;874;End-cap
212125;End-cap;No;995;End-cap
212126;Aisle;No;860;Aisle
212127;Aisle;Yes;1298;Aisle
212128;End-cap;No;731;End-cap
212129;Aisle;Yes;1588;Aisle
212130;Aisle;No;979;Aisle
212131;Aisle;No;712;Aisle
212132;End-cap;No;920;End-cap
212133;Aisle;Yes;1315;Aisle
212134;Front of Store;No;801;Front of Store
212135;End-cap;No;1047;End-cap
212136;End-cap;Yes;1410;End-cap
212137;Front of Store;No;851;Front of Store
212138;Aisle;Yes;1393;Aisle
212139;End-cap;No;881;End-cap
212140;Aisle;No;831;Aisle
212141;End-cap;No;716;End-cap
212142;Aisle;No;891;Aisle
212143;Aisle;Yes;1465;Aisle
212144;Front of Store;Yes;1758;Front of Store
212145;Front of Store;No;661;Front of Store
212146;Front of Store;No;784;Front of Store
212147;Aisle;No;703;Aisle
212148;Aisle;Yes;1515;Aisle
212149;End-cap;Yes;1353;End-cap
212150;Aisle;Yes;1249;Aisle
212151;Aisle;Yes;1618;Aisle
212152;Aisle;No;818;Aisle
212153;End-cap;No;846;End-cap
212154;Aisle;No;923;Aisle
212155;End-cap;Yes;1373;End-cap
212156;Front of Store;No;961;Front of Store
212157;Front of Store;Yes;1269;Front of Store
212158;Aisle;No;1125;Aisle
212159;End-cap;No;864;End-cap
212160;Aisle;No;924;Aisle
212161;Front of Store;Yes;1303;Front of Store
212162;Front of Store;No;756;Front of Store
212163;Aisle;No;1087;Aisle
212164;Front of Store;No;974;Front of Store
212165;End-cap;No;857;End-cap
212166;Aisle;Yes;1645;Aisle
